model,observation_id,photo_id,taxon_id,species_inat,newcomb_species_name,feature,true_value,p1_raw,p1_parsed,p2_raw,p2_parsed,feature_correct,committed
gpt-5-mini,170634172,296026402,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,170634172,296026402,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,71079777,115663401,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,71079777,115663401,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,71079777,115663401,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,False,True
gpt-5-mini,164528211,284680516,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,YES,YES,4 Regular Parts,4 Regular Parts,False,True
gpt-5-mini,164528211,284680516,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,164528211,284680516,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,False,True
gpt-5-mini,154911531,267716887,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,YES,YES,Parts Indistinguishable,Parts Indistinguishable,False,True
gpt-5-mini,154911531,267716887,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,154911531,267716887,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,False,True
gpt-5-mini,86127250,141833835,204370,Oenothera gaura,Gaura biennis,key_flower_type,4 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,86127250,141833835,204370,Oenothera gaura,Gaura biennis,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,86127250,141833835,204370,Oenothera gaura,Gaura biennis,key_leaf_type,Leaves Toothed or Lobed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,186726926,326381410,204370,Oenothera gaura,Gaura biennis,key_flower_type,4 Regular Parts,YES,YES,4 Regular Parts,4 Regular Parts,True,True
gpt-5-mini,186726926,326381410,204370,Oenothera gaura,Gaura biennis,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,186726926,326381410,204370,Oenothera gaura,Gaura biennis,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,184753306,322542553,204370,Oenothera gaura,Gaura biennis,key_flower_type,4 Regular Parts,YES,YES,4 Regular Parts,4 Regular Parts,True,True
gpt-5-mini,184753306,322542553,204370,Oenothera gaura,Gaura biennis,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,184753306,322542553,204370,Oenothera gaura,Gaura biennis,key_leaf_type,Leaves Toothed or Lobed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,268141474,481948920,209199,Neottia bifolia,Listera australis,key_flower_type,Irregular Flowers,YES,YES,Irregular Flowers,Irregular Flowers,True,True
gpt-5-mini,268141474,481948920,209199,Neottia bifolia,Listera australis,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,268141474,481948920,209199,Neottia bifolia,Listera australis,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,156138132,269950713,209199,Neottia bifolia,Listera australis,key_flower_type,Irregular Flowers,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,156138132,269950713,209199,Neottia bifolia,Listera australis,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,156138132,269950713,209199,Neottia bifolia,Listera australis,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,156138133,269951049,209199,Neottia bifolia,Listera australis,key_flower_type,Irregular Flowers,YES,YES,Parts Indistinguishable,Parts Indistinguishable,False,True
gpt-5-mini,156138133,269951049,209199,Neottia bifolia,Listera australis,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,156138133,269951049,209199,Neottia bifolia,Listera australis,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,29686909,46338927,355624,Hypericum fraseri,Hypericum virginicum,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,29686909,46338927,355624,Hypericum fraseri,Hypericum virginicum,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,29686909,46338927,355624,Hypericum fraseri,Hypericum virginicum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,176865188,307537485,355624,Hypericum fraseri,Hypericum virginicum,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,176865188,307537485,355624,Hypericum fraseri,Hypericum virginicum,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,False,True
gpt-5-mini,176865188,307537485,355624,Hypericum fraseri,Hypericum virginicum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,176632450,307107760,355624,Hypericum fraseri,Hypericum virginicum,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,176632450,307107760,355624,Hypericum fraseri,Hypericum virginicum,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,176632450,307107760,355624,Hypericum fraseri,Hypericum virginicum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,321684590,581796699,504522,Aureolaria levigata,Gerardia laevigata,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,321684590,581796699,504522,Aureolaria levigata,Gerardia laevigata,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,321684590,581796699,504522,Aureolaria levigata,Gerardia laevigata,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,240536620,428557969,504522,Aureolaria levigata,Gerardia laevigata,key_flower_type,5 Regular Parts,YES,YES,6 Irregular Flowers,Irregular Flowers,False,True
gpt-5-mini,240536620,428557969,504522,Aureolaria levigata,Gerardia laevigata,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,False,True
gpt-5-mini,240536620,428557969,504522,Aureolaria levigata,Gerardia laevigata,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,58907561,94081125,504522,Aureolaria levigata,Gerardia laevigata,key_flower_type,5 Regular Parts,YES,YES,Irregular Flowers,Irregular Flowers,False,True
gpt-5-mini,58907561,94081125,504522,Aureolaria levigata,Gerardia laevigata,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,58907561,94081125,504522,Aureolaria levigata,Gerardia laevigata,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,116739593,197080233,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_flower_type,5 Regular Parts,YES,YES,3 Regular Parts,3 Regular Parts,False,True
gpt-5-mini,116739593,197080233,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,116739593,197080233,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_leaf_type,Leaves Entire,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,282986290,508454521,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,282986290,508454521,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,True,True
gpt-5-mini,282986290,508454521,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,226767302,402211547,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,226767302,402211547,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,226767302,402211547,740984,Silene flos-cuculi,Lychnis flos-cuculi,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,113978931,192511437,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,113978931,192511437,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,113978931,192511437,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,74100842,121070164,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,74100842,121070164,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,74100842,121070164,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,41603491,65999050,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,41603491,65999050,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,41603491,65999050,769248,Andersonglossum virginianum,Cynoglossum virginianum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,28572055,44549161,836799,Mononeuria groenlandica,Arenaria groenlandica,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,28572055,44549161,836799,Mononeuria groenlandica,Arenaria groenlandica,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,28572055,44549161,836799,Mononeuria groenlandica,Arenaria groenlandica,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,51153659,81256971,836799,Mononeuria groenlandica,Arenaria groenlandica,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,51153659,81256971,836799,Mononeuria groenlandica,Arenaria groenlandica,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,51153659,81256971,836799,Mononeuria groenlandica,Arenaria groenlandica,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,14605546,21773725,836799,Mononeuria groenlandica,Arenaria groenlandica,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,14605546,21773725,836799,Mononeuria groenlandica,Arenaria groenlandica,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,14605546,21773725,836799,Mononeuria groenlandica,Arenaria groenlandica,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,43577619,69137783,914922,Reynoutria japonica,Polygonum cuspidatum,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,43577619,69137783,914922,Reynoutria japonica,Polygonum cuspidatum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Shrubs,Shrubs,False,True
gpt-5-mini,43577619,69137783,914922,Reynoutria japonica,Polygonum cuspidatum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,239513707,426589430,914922,Reynoutria japonica,Polygonum cuspidatum,key_flower_type,5 Regular Parts,YES,YES,Parts Indistinguishable,Parts Indistinguishable,False,True
gpt-5-mini,239513707,426589430,914922,Reynoutria japonica,Polygonum cuspidatum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Vines,Vines,False,True
gpt-5-mini,239513707,426589430,914922,Reynoutria japonica,Polygonum cuspidatum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,100337750,167449809,914922,Reynoutria japonica,Polygonum cuspidatum,key_flower_type,5 Regular Parts,YES,YES,Parts Indistinguishable,Parts Indistinguishable,False,True
